hak,,,y,y,n,y,,cn,asia,itc3,cn035,110,19.98,19.934856,110.458961,HAK,Haikou,CN
hal,,,y,y,n,n,,na,afric,itc2,na004,13.07,-19.97,-19.97,13.07,HAL,Halali,NA
ham,,,y,y,n,y,,de,europ,itc2,de040,9.983,53.63,53.630389,9.988228,HAM,Hamburg,DE
han,,,y,y,n,y,,vn,seasi,itc3,vn,105.9,21.03,21.221192,105.807178,HAN,Hanoi Noibai,VN
hao,,,y,y,n,n,oh,us,namer,itc1,us105,-84.5,39.43,39.43,-84.5,HAO,Hamilton,US
hap,,,y,y,n,n,ql,au,austl,itc3,au131,147.7,-19.17,-19.17,147.7,HAP,Long Island,AU
haq,,,y,y,n,y,,mv,iocea,itc3,mv,73.15,6.733,6.744228,73.170514,HAQ,Hanimaadhoo,MV
har,,,y,y,n,n,pa,us,namer,itc1,us105,-76.82,40.3,40.3,-76.82,HAR,Harrisburg Skyport,US
has,,,y,y,n,y,,sa,meast,itc2,sa,41.75,27.52,27.437917,41.686292,HAS,Hail,SA
hat,,,y,y,n,n,ql,au,austl,itc3,au131,140.6,-19.72,-19.72,140.6,HAT,Heathlands,AU
hau,,,y,y,n,y,,no,europ,itc2,no083,5.3,59.42,59.345267,5.208364,HAU,Haugesund,NO
hav,,,y,y,n,y,,cu,carib,itc1,cu038,-82.38,23.02,22.989153,-82.409086,HAV,Havana Jose Marti Intl,CU
haw,,,y,y,n,n,,gb,europ,itc2,gb053,-4.967,51.82,51.833056,-4.961111,HAW,Haverfordwest,GB
hax,mko,,y,n,n,n,ok,us,namer,itc1,us107,-95.37,35.67,35.67,-95.37,MKO,Muskogee Davis Field,US
hay,,,y,y,n,n,ak,us,namer,itc1,us111,-161.2,65.2,65.2,-161.2,HAY,Haycock,US
haz,,,y,y,n,n,,pg,austl,itc3,pg,145.2,-4.333,-4.333,145.2,HAZ,Hatzfeldthaven,PG
hba,,,y,y,n,y,ts,au,austl,itc3,au008,147.5,-42.83,-42.836111,147.510278,HBA,Hobart,AU
hbb,hob,,y,n,n,n,nm,us,namer,itc1,us108,-103.2,32.68,32.68,-103.2,HOB,Hobbs Lea County,US
hbc,,,y,y,n,n,ak,us,namer,itc1,us111,-135.3,57.08,57.08,-135.3,HBC,Hanus Bay,US
hbd,,,n,y,n,n,,pg,austl,itc3,pg,142.5,-6.317,-6.317,142.5,HBD,Habi,PG
hbe,aly,,y,n,n,y,,eg,afric,itc2,eg044,29.69,30.92,30.917669,29.696408,ALY,Alexandria El Nohza,EG
hbg,,,y,y,n,n,ms,us,namer,itc1,us107,-89.27,31.32,31.32,-89.27,HBG,Hattiesburg Bobby L Chai,US
hbh,,,y,y,n,n,ak,us,namer,itc1,us111,-133.5,57.4,57.4,-133.5,HBH,Hobart Bay,US
hbi,,,y,y,n,n,,bs,carib,itc1,bs021,-77.35,25.08,25.08,-77.35,HBI,Harbour Island,BS
hbk,,,y,y,n,n,az,us,namer,itc1,us109,-110.1,34.94,34.94,-110.1,HBK,NA,NA
hbl,,,y,y,n,n,,za,afric,itc2,za,26.77,-28.17,-28.17,26.77,HBL,Babelegi Heliport,ZA
hbn,,,y,y,n,n,,vn,seasi,itc3,vn,106,12,12,106,HBN,Phu Bon,VN
hbo,,,y,y,n,n,ne,us,namer,itc1,us107,-95.95,40.17,40.17,-95.95,HBO,Humboldt Municipal,US
hbr,,,y,y,n,n,ok,us,namer,itc1,us107,-99.1,35.02,35.02,-99.1,HBR,Hobart,US
hbt,,,y,y,n,y,,sa,meast,itc2,sa,45.52,27.88,27.900917,45.528194,HBT,Hafr Albatin,SA
hbx,,,y,y,n,y,,in,asia,itc3,in,75.23,15.33,15.33,75.23,HBX,Hubli,IN
hca,,,y,y,n,n,tx,us,namer,itc1,us107,-101.4,32.3,32.3,-101.4,HCA,Big Spring Howard County,US
hcb,,,y,y,n,n,ak,us,namer,itc1,us111,-131.3,55.46,55.46,-131.3,HCB,Shoal Cove,US
hcc,,,y,y,n,n,ny,us,namer,itc1,us105,-73.78,42.25,42.25,-73.78,HCC,Hudson Columbia County,US
hcm,,,y,y,n,n,,so,afric,itc2,so,49.92,8,8,49.92,HCM,Eil,SO
hcn,,,y,y,n,y,,tw,asia,itc3,tw,120.8,21.93,21.93,120.8,HCN,Hengchun,TW
hcq,,,y,y,n,n,wa,au,austl,itc3,au011,127.7,-18.23,-18.233889,127.669722,HCQ,Halls Creek,AU
hcr,,,y,y,n,y,ak,us,namer,itc1,us111,-159.8,62.15,62.15,-159.8,HCR,Holy Cross,US
hcs,jnb,,y,n,n,n,,za,afric,itc2,za,28.13,-26.2,-26.2,28.13,JNB,Johannesburg Johannesburg,ZA
hcw,,,y,y,n,n,sc,us,namer,itc1,us105,-79.88,34.7,34.7,-79.88,HCW,Cheraw,US
hda,,,y,y,n,n,ak,us,namer,itc1,us111,-135,57.07,57.07,-135,HDA,Hidden Falls,US
hdb,,,y,y,n,y,,de,europ,itc2,de040,8.4,49.42,49.42,8.4,HDB,Heidelberg,DE
hdd,,,y,y,n,n,,pk,asia,itc3,pk163,68.38,25.3,25.3,68.38,HDD,Hyderabad,PK
hde,,,y,y,n,n,ne,us,namer,itc1,us107,-99.37,40.43,40.43,-99.37,HDE,Holdrege Brewster Field,US
hdf,,,y,y,n,y,,de,europ,itc2,de040,11,54.3,53.878706,14.152347,HDF,Heringsdorf,DE
hdg,,,y,y,n,y,,cn,asia,itc3,cn035,114.4,36.53,36.53,114.4,HDG,NA,NA
hdh,,,y,y,n,n,hi,us,namer,itc1,us113,-158,21.5,21.579475,-158.197281,HDH,Oahu Dillingham Airfield,US
hdm,,,y,y,n,y,,ir,meast,itc2,ir120,48.55,34.85,34.869167,48.5525,HDM,Hamadan,IR
hdn,,,y,y,n,y,co,us,namer,itc1,us108,-107.2,40.48,40.48,-107.2,HDN,Hayden Yampa Valley,US
hdq,,,n,y,n,y,,zz,none,itc2,zz,,
hdr,,,y,y,n,n,,ir,meast,itc2,ir120,56.17,27.05,27.05,56.17,HDR,Havadarya Havadarya,IR
hds,,,y,y,n,y,,za,afric,itc2,za,30.97,-24.35,-24.368642,31.048744,HDS,Hoedspruit Airport,ZA
hdy,,,y,y,n,y,,th,seasi,itc3,th,100.5,7.017,6.933206,100.392975,HDY,Hat Yai,TH
hea,,,y,y,n,y,,af,meast,itc3,af,62.23,34.18,34.210017,62.2283,HEA,Herat,AF
heb,,,y,y,n,n,,mm,seasi,itc3,mm,95.45,17.6,17.6,95.45,HEB,Henzada,MM
hed,,,y,y,n,n,ak,us,namer,itc1,us111,-160.9,55.8,55.8,-160.9,HED,Herendeen,US
hee,,,y,y,n,n,ar,us,namer,itc1,us107,-90.67,34.58,34.58,-90.67,HEE,Helena Thompson Robbins,US
heh,,,y,y,n,y,,mm,seasi,itc3,mm,96.78,20.73,20.747036,96.792044,HEH,Heho,MM
hei,,,y,y,n,y,,de,europ,itc2,de040,8.9,54.15,54.15,8.9,HEI,Heide Buesum,DE
hek,,,y,y,n,y,,cn,asia,itc3,cn035,127.3,50.25,50.25,127.3,HEK,Heihe,CN
hel,,,y,y,n,y,,fi,europ,itc2,fi047,24.97,60.32,60.317222,24.963333,HEL,Helsinki Helsinki Vantaa,FI
hem,hel,,y,n,n,n,,fi,europ,itc2,fi047,24.97,60.32,60.254558,25.042828,HEL,Helsinki Helsinki Vantaa,FI
hen,,,y,y,n,n,,gb,europ,itc2,gb053,-0.2333,51.58,51.58,-0.2333,HEN,Hendon,GB
heo,,,y,y,n,n,,pg,austl,itc3,pg,147.6,-9.133,-9.133,147.6,HEO,Haelogo,PG
her,,,y,y,n,y,,gr,europ,itc2,gr058,25.18,35.33,35.339719,25.180297,HER,Heraklion N. Kazantzakis Ap,GR
hes,,,y,y,n,n,or,us,namer,itc1,us110,-119.3,45.85,45.85,-119.3,HES,Hermiston State,US
het,,,y,y,n,y,,cn,asia,itc3,cn035,111.6,40.83,40.851422,111.824103,HET,Hohhot,CN
hev,,,y,y,n,n,,es,europ,itc2,es045,-6.95,37.27,37.27,-6.95,HEV,Huelva,ES
hew,ath,,y,n,n,n,,gr,europ,itc2,gr058,23.81,37.95,37.95,23.81,ATH,Athens E. Venizelos,GR
hex,sdq,,y,n,n,n,,do,carib,itc1,do174,-69.67,18.43,18.43,-69.67,SDQ,Santo Domingo Las Americas,DO
hey,ozr,,y,n,n,n,al,us,namer,itc1,us107,-85.65,31.35,31.35,-85.65,OZR,Ozark Cairns Aaf,US
hez,,,y,y,n,n,ms,us,namer,itc1,us107,-91.3,31.62,31.62,-91.3,HEZ,Natchez Hardy Anders,US
hfa,,,y,y,n,y,,il,meast,itc2,il065,35.05,32.8,32.809444,35.043056,HFA,Haifa,IL
hfd,,,y,y,n,n,ct,us,namer,itc1,us105,-72.7,41.75,41.736722,-72.649444,HFD,Hartford Brainard,US
hfe,,,y,y,n,y,,cn,asia,itc3,cn035,117.3,31.95,31.780019,117.298436,HFE,Hefei,CN
hff,,,y,y,n,n,nc,us,namer,itc1,us105,-79.5,35.04,35.04,-79.5,HFF,Hoffman Mackall Aaf,US
hfn,,,y,y,n,n,,is,europ,itc2,is,-15.23,64.23,64.295556,-15.227222,HFN,Hornafjordur,IS
hfs,,,y,y,n,y,,se,europ,itc2,se095,13.57,60.02,60.020064,13.578908,HFS,Hagfors,SE
hft,,,y,y,n,y,,no,europ,itc2,no083,23.67,70.7,70.7,23.67,HFT,Hammerfest,NO
hga,,,y,y,n,y,,so,afric,itc2,so,44.1,9.483,9.518167,44.088758,HGA,Hargeisa,SO
hgd,,,y,y,n,y,ql,au,austl,itc3,au131,144.2,-20.83,-20.815,144.225278,HGD,Hughenden,AU
hgh,,,y,y,n,y,,cn,asia,itc3,cn035,120.3,30.3,30.229503,120.434453,HGH,Hangzhou,CN
hgl,,,y,y,n,y,,de,europ,itc2,de040,7.917,54.18,54.18,7.917,HGL,Helgoland,DE
hgn,,,y,y,n,y,,th,seasi,itc3,th,97.97,19.3,19.301667,97.975,HGN,Mae Hong Son,TH
hgo,,,y,y,n,n,,ci,afric,itc2,ci,-5.617,9.417,9.387183,-5.556664,HGO,Korhogo,CI
hgr,,,y,y,n,n,md,us,namer,itc1,us105,-77.72,39.7,39.707944,-77.7295,HGR,Hagerstown Wash County,US
hgs,fna,,y,n,n,n,,sl,afric,itc2,sl,-13.12,8.383,8.383,-13.12,FNA,Freetown Lungi Intl,SL
hgt,,,y,y,n,n,ca,us,namer,itc1,us110,-121.2,36,36,-121.2,HGT,Jolon Hunter Aaf,US
hgu,,,y,y,n,y,,pg,austl,itc3,pg,144.2,-5.867,-5.826789,144.295861,HGU,Mount Hagen Kagamuga,PG
hgz,,,y,y,n,n,ak,us,namer,itc1,us111,-155.7,66.18,66.18,-155.7,HGZ,Hogatza,US
hha,csx,,y,n,n,n,,cn,asia,itc3,cn035,113.2,28.19,28.19,113.2,CSX,Changsha Changsha Airport,CN
hhe,,,y,y,n,n,,jp,asia,itc3,jp,141.5,40.55,40.556447,141.466325,HHE,Hachinohe,JP
hhh,,,y,y,n,y,sc,us,namer,itc1,us105,-80.7,32.22,32.22,-80.7,HHH,Hilton Head,US
hhi,,,y,y,n,n,hi,us,namer,itc1,us113,-158,21.48,21.48,-158,HHI,Wahiawa Wheeler Afb,US
hhn,fra,,y,n,n,y,,de,europ,itc2,de040,7.267,49.95,49.948672,7.263892,FRA,Frankfurt Intl,DE
hhp,hkg,,y,n,n,n,,hk,seasi,itc3,hk,114.2,22.33,22.33,114.2,HKG,Hong Kong Hong Kong Intl,HK
hhq,,,y,y,n,y,,th,seasi,itc3,th,99.95,12.62,12.636225,99.951533,HHQ,Hua Hin Hua Hin Airport,TH
hhr,,,y,y,n,n,ca,us,namer,itc1,us110,-118.4,33.92,33.922839,-118.335186,HHR,Hawthorne,US
hhz,,,y,y,n,y,,pf,pacif,itc3,pf087,-142.5,-17.53,-17.53,-142.5,HHZ,Hikueru,PF
hib,,,y,y,n,y,mn,us,namer,itc1,us107,-92.83,47.38,47.3866,-92.838994,HIB,Hibbing,US
hic,pry,,y,n,n,n,,za,afric,itc2,za,28.17,-25.82,-25.82,28.17,PRY,Pretoria Pry Wonderboom,ZA
hid,,,y,y,n,y,ql,au,austl,itc3,au131,142.3,-9.4,-10.586389,142.29,HID,Horn Island,AU
hie,,,y,y,n,n,nh,us,namer,itc1,us105,-71.55,44.37,44.37,-71.55,HIE,Whitefield Regional,US
hif,ogd,,y,n,n,n,ut,us,namer,itc1,us108,-112,41.12,41.123939,-111.973039,OGD,Ogden Municipal,US
hig,,,y,y,n,n,ql,au,austl,itc3,au131,143.2,-16.43,-16.43,143.2,HIG,Highbury,AU
hih,,,y,y,n,n,ql,au,austl,itc3,au131,149,-20.17,-20.17,149,HIH,Hook Island,AU
hii,,,y,y,n,n,az,us,namer,itc1,us109,-114.4,34.57,34.57,-114.4,HII,Lake Havasu City Mncpl,US
hij,,,y,y,n,y,,jp,asia,itc3,jp,132.9,34.42,34.436111,132.919444,HIJ,Hiroshima International,JP
hik,hnl,,y,n,n,n,hi,us,namer,itc1,us113,-157.8,21.31,21.31,-157.8,HNL,Honolulu Honolulu Intl,US
hil,,,y,y,n,y,,et,afric,itc2,et,38.77,9.017,9.017,38.77,HIL,Shilavo,ET
him,,,y,y,n,n,,lk,asia,itc3,lk187,80.97,8.05,8.05,80.97,HIM,Hingurakgoda Hingurakgoda,LK
hin,,,y,y,n,y,,kr,asia,itc3,kr,128.4,35.25,35.25,128.4,HIN,Jinju Sacheon,KR
hio,,,y,y,n,n,or,us,namer,itc1,us110,-123,45.52,45.52,-123,HIO,Hillsboro Portland,US
hip,,,y,y,n,n,ql,au,austl,itc3,au131,138.3,-21.32,-21.32,138.3,HIP,Headingly,AU
hir,,,y,y,n,y,,sb,austl,itc3,sb,160,-9.417,-9.428,160.054789,HIR,Honiara Henderson Intl,SB
his,,,y,y,n,y,ql,au,austl,itc3,au131,148.9,-20.07,-20.07,148.9,HIS,Hayman Island,AU
hit,,,y,y,n,n,,pg,austl,itc3,pg,143.1,-6.933,-6.933,143.1,HIT,Hivaro,PG
hiw,hij,,y,n,n,n,,jp,asia,itc3,jp,132.4,34.35,34.366944,132.413889,HIJ,Hiroshima International,JP
hix,,,y,y,n,n,,pf,pacif,itc3,pf086,-139,-9.75,-9.75,-139,HIX,Hiva Oa,PF
hjj,,,y,y,n,y,,cn,asia,itc3,cn035,109,27.11,27.11,109,HJJ,Zhi Jiang,CN
hjr,,,y,y,n,y,,in,asia,itc3,in,79.93,24.85,24.817197,79.918597,HJR,Khajuraho,IN
hjt,,,y,y,n,n,,mn,asia,itc3,mn175,102.8,47.08,47.08,102.8,HJT,Khujirt,MN
hka,byh,,y,n,n,n,ar,us,namer,itc1,us107,-89.92,35.93,35.93,-89.92,BYH,Blytheville Afb,US
hkb,,,y,y,n,y,ak,us,namer,itc1,us111,-149,63.87,63.87,-149,HKB,Healy Lake,US
hkd,,,y,y,n,y,,jp,asia,itc3,jp,140.8,41.77,41.77,140.821944,HKD,Hakodate,JP
hkg,,,y,y,n,y,,hk,seasi,itc3,hk,114.2,22.33,22.308919,113.914603,HKG,Hong Kong Hong Kong Intl,HK
hkk,,,y,y,n,y,,nz,austl,itc3,nz084,171,-42.72,-42.713611,170.985278,HKK,Hokitika Hokitika,NZ
hkn,,,y,y,n,y,,pg,austl,itc3,pg,150.4,-5.75,-5.462169,150.404944,HKN,Hoskins,PG
hkp,,,y,y,n,n,hi,us,namer,itc1,us113,-156.7,22.91,22.91,-156.7,HKP,Kaanapali Maui,US
hks,jan,,y,n,n,n,ms,us,namer,itc1,us107,-90.22,32.33,32.33,-90.22,JAN,Jackson Evers Intl,US
hkt,,,y,y,n,y,,th,seasi,itc3,th,98.32,8.133,8.1132,98.316872,HKT,Phuket International,TH
hkv,,,y,y,n,n,,bg,eeuro,itc2,bg013,25.5,41.97,41.97,25.5,HKV,Haskovo,BG
hky,,,y,y,n,n,nc,us,namer,itc1,us105,-81.38,35.74,35.741147,-81.38955,HKY,Hickory,US
hla,jnb,,y,n,n,n,,za,afric,itc2,za,27.58,-26.08,-25.938514,27.926133,JNB,Johannesburg Johannesburg,ZA
hlb,,,y,y,n,n,in,us,namer,itc1,us105,-85.22,39.3,39.3,-85.22,HLB,Batesville Hillenbrand,US
hlc,,,y,y,n,n,ks,us,namer,itc1,us107,-99.85,39.37,39.37,-99.85,HLC,Hill City,US
hld,,,y,y,n,y,,cn,asia,itc3,cn035,119.7,49.2,49.204997,119.825,HLD,Hailar,CN
hlf,,,y,y,n,n,,se,europ,itc2,se095,15.83,57.52,57.525833,15.823333,HLF,Hultsfred,SE
hlg,,,y,y,n,n,wv,us,namer,itc1,us105,-80.72,40.08,40.08,-80.72,HLG,Wheeling Ohio County,US
hlh,,,y,y,n,y,,cn,asia,itc3,cn035,122.1,46.08,46.08,122.1,HLH,Ulanhot,CN
hli,,,y,y,n,n,ca,us,namer,itc1,us110,-121.4,36.85,36.85,-121.4,HLI,Hollister,US
hll,,,y,y,n,n,wa,au,austl,itc3,au011,128,-17,-17,128,HLL,Hillside,AU
hlm,,,y,y,n,n,mi,us,namer,itc1,us105,-86.12,42.78,42.78,-86.12,HLM,Holland Park Township,US
hln,,,y,y,n,y,mt,us,namer,itc1,us108,-112,46.6,46.606806,-111.98275,HLN,Helena Helena,US
hlp,jkt,,y,n,n,n,,id,seasi,itc3,id061,106.9,-6.267,-6.267,106.9,JKT,Jakarta,ID
hlr,ile,,y,n,n,n,tx,us,namer,itc1,us107,-97.73,31.13,31.138731,-97.714469,ILE,Killeen Killeen Mnpl,US
hls,,,y,y,n,n,ts,au,austl,itc3,au008,148.2,-41,-41,148.2,HLS,St Helens,AU
hlt,,,y,y,n,n,vi,au,austl,itc3,au007,142.1,-37.65,-37.65,142.1,HLT,Hamilton,AU
hlu,,,y,y,n,n,,nc,austl,itc3,nc165,165.6,-21.25,-21.25,165.6,HLU,Houailou,NC
hlv,,,y,y,n,n,ql,au,austl,itc3,au131,145.2,-15.68,-15.68,145.2,HLV,Helenvale,AU
hlw,,,y,y,n,n,,za,afric,itc2,za,32.25,-28.02,-28.02,32.25,HLW,Hluhluwe,ZA
hly,,,y,y,n,y,,gb,europ,itc2,gb053,-4.633,53.32,53.32,-4.633,HLY,Holyhead,GB
hlz,,,y,y,n,y,,nz,austl,itc3,nz084,175.3,-37.87,-37.866661,175.332056,HLZ,Hamilton,NZ
hma,,,y,y,n,y,,ru,euras,itc2,ru141,69.08,61.02,61.02,69.08,HMA,Khanty-mansiysk,RU
hme,,,y,y,n,y,,dz,afric,itc2,dz,6.15,31.67,31.672972,6.140444,HME,Hassi Messaoud Oued Irara,DZ
hmg,,,y,y,n,n,nt,au,austl,itc3,au010,132.7,-23.97,-23.97,132.7,HMG,Hermannsburg,AU
hmi,,,y,y,n,n,,cn,asia,itc3,cn035,93.5,42.48,42.48,93.5,HMI,Hami,CN
hmj,,,y,y,n,n,,ua,euras,itc2,ua127,27,49.42,49.42,27,HMJ,Khmelnitskiy,UA
hmn,alm,,y,n,n,n,nm,us,namer,itc1,us108,-106,32.83,32.852519,-106.106525,ALM,Alamogordo Municipal,US
hmo,,,y,y,n,y,,mx,namer,itc1,mx097,-111.1,29.1,29.095858,-111.047858,HMO,Hermosillo Gen Pesqueir,MX
hmr,,,y,y,n,n,,no,europ,itc2,no083,11.1,60.8,60.8,11.1,HMR,Hamar Hamar Apt,NO
hms,,,y,y,n,n,ak,us,namer,itc1,us111,-135.4,58.1,58.1,-135.4,HMS,Homeshore,US
hmt,,,y,y,n,n,ca,us,namer,itc1,us110,-117,33.75,33.75,-117,HMT,Hemet Ryan Field,US
hmv,,,y,y,n,y,,se,europ,itc2,se095,15.27,65.72,65.806111,15.082778,HMV,Hemavan,SE
hna,,,y,y,n,y,,jp,asia,itc3,jp,141.1,39.73,39.428611,141.135278,HNA,Morioka Hanamaki,JP
hnb,,,y,y,n,n,in,us,namer,itc1,us105,-86.95,38.3,38.3,-86.95,HNB,Huntingburg Municipal,US
hnc,,,y,y,n,n,nc,us,namer,itc1,us105,-75.68,35.22,35.22,-75.68,HNC,Hatteras,US
hnd,tyo,,y,n,n,y,,jp,asia,itc3,jp,139.8,35.55,35.552258,139.779694,TYO,Tokyo,JP
hne,,,y,y,n,n,ak,us,namer,itc1,us111,-147.3,61.88,61.88,-147.3,HNE,Tahneta Pass Lodg Tahnet,US
hng,,,y,y,n,n,,nc,austl,itc3,nc165,164.9,-20.68,21.450453,-157.768,HNG,Hienghene,NC
hnh,,,y,y,n,y,ak,us,namer,itc1,us111,-135.4,58.1,58.1,-135.4,HNH,Hoonah,US
hni,,,y,y,n,n,,pg,austl,itc3,pg,146.5,-7.4,-7.4,146.5,HNI,Heiweni,PG
hnk,,,y,y,n,n,ql,au,austl,itc3,au131,146.3,-18.38,-18.38,146.3,HNK,Hinchinbrook Isl,AU
hnl,,,y,y,n,y,hi,us,namer,itc1,us113,-157.9,21.33,21.318681,-157.922428,HNL,Honolulu Honolulu Intl,US
hnm,,,y,y,n,y,hi,us,namer,itc1,us113,-156,20.8,20.795636,-156.014439,HNM,Hana,US
hnn,,,y,y,n,n,,pg,austl,itc3,pg,142.2,-6.233,-6.233,142.2,HNN,Honinabi,PG
hno,,,y,y,n,n,,me,europ,itc2,me188,18.53,42.45,42.45,18.53,HNO,Hercegnovi,CS
hns,,,y,y,n,y,ak,us,namer,itc1,us111,-135.5,59.25,59.25,-135.5,HNS,Haines Municipal,US
hnx,,,y,y,n,n,wy,us,namer,itc1,us108,-106.6,41.87,41.87,-106.6,HNX,Hanna,US
hny,,,y,y,n,n,,cn,asia,itc3,cn035,112.6,26.9,26.9,112.6,HNY,Hengyang,CN
hoa,,,y,y,n,n,,ke,afric,itc2,ke,40.03,-1.483,-1.483,40.03,HOA,Hola,KE
hob,,,y,y,n,y,nm,us,namer,itc1,us108,-103.2,32.68,32.68,-103.2,HOB,Hobbs Lea County,US
hoc,,,y,y,n,n,,pg,austl,itc3,pg,145.9,-7.417,-7.417,145.9,HOC,Komako,PG
hod,,,y,y,n,y,,ye,meast,itc2,ye,42.97,14.73,14.753,42.976336,HOD,Hodeidah Hodeidah,YE
hoe,,,y,y,n,y,,la,seasi,itc3,la,103.8,20.5,20.258017,100.437083,HOE,Houeisay,LA
hof,,,y,y,n,y,,sa,meast,itc2,sa,49.6,25.33,25.285306,49.485189,HOF,Alahsa Alahsa,SA
hog,,,y,y,n,y,,cu,carib,itc1,cu038,-76.23,20.5,20.785589,-76.315108,HOG,Holguin Frank Pais,CU
hoh,,,y,y,n,n,,at,europ,itc2,at005,9.7,47.38,47.38,9.7,HOH,Hohenems,AT
hoi,,,y,y,n,y,,pf,pacif,itc3,pf087,-140.8,-18.2,-18.074814,-140.945886,HOI,Hao Island,PF
hok,,,y,y,n,n,nt,au,austl,itc3,au010,130.7,-18.37,-18.37,130.7,HOK,Hooker Creek,AU
hol,,,y,y,n,n,ak,us,namer,itc1,us111,-159.5,62.9,62.9,-159.5,HOL,Holikachu,US
hom,,,y,y,n,y,ak,us,namer,itc1,us111,-151.5,59.63,59.645556,-151.476583,HOM,Homer,US
hon,,,y,y,n,y,sd,us,namer,itc1,us107,-98.23,44.38,44.3852,-98.228542,HON,Huron Howes,US
hoo,,,y,y,n,n,,vn,seasi,itc3,vn,107.6,11.98,11.98,107.6,HOO,Quanduc Nhon Co,VN
hop,,,y,y,n,n,ky,us,namer,itc1,us107,-87.49,36.67,36.668567,-87.496183,HOP,Hopkinsville Campbell,US
hoq,,,y,y,n,y,,de,europ,itc2,de040,11.92,50.32,50.288836,11.854919,HOQ,Hof,DE
hor,,,y,y,n,y,,pt,europ,itc2,pt158,-28.62,38.53,38.519894,-28.715872,HOR,Horta,PT
hos,,,y,y,n,n,ne,ar,samer,itc1,ar003,-69.28,-37.42,-37.444692,-70.222469,HOS,Chos Malal Oscar Reguera,AR
hot,,,y,y,n,y,ar,us,namer,itc1,us107,-93.1,34.48,34.478033,-93.096207,HOT,Hot Springs Memorial Fld,US
hou,,,y,y,n,y,tx,us,namer,itc1,us107,-95.3,29.65,29.645419,-95.278889,HOU,Houston Hobby,US
hov,,,y,y,n,y,,no,europ,itc2,no083,6.083,62.05,62.05,6.083,HOV,Orsta Volda Hovden,NO
how,,,y,y,n,n,,pa,camer,itc1,pa,-79.55,8.95,8.914794,-79.599633,HOW,Fort Kobbe Howard Afb,PA
hox,,,y,y,n,n,,mm,seasi,itc3,mm,94.92,24.87,24.87,94.92,HOX,Homalin,MM
hoy,,,y,y,n,n,,gb,europ,itc2,gb053,-3.3,58.83,58.83,-3.3,HOY,Hoy Island,GB
hpa,,,y,y,n,y,,to,austl,itc3,to173,-174.3,-19.82,-19.82,-174.3,HPA,Ha'apai Salote Pilolevu,TO
hpb,,,y,y,n,y,ak,us,namer,itc1,us111,-166.1,61.5,61.5,-166.1,HPB,Hooper Bay,US
hpe,,,y,y,n,n,ql,au,austl,itc3,au007,144.9,-14.67,-14.67,144.9,HPE,Hope Vale,AU
hph,,,y,y,n,y,,vn,seasi,itc3,vn,106.7,20.87,20.87,106.7,HPH,Haiphong Catbi,VN
hpn,,,y,y,n,y,ny,us,namer,itc1,us105,-73.7,41.07,41.066959,-73.707575,HPN,Westc Westchester County,US
hpp,,,y,y,n,n,,kh,seasi,itc3,kh,102.7,13.65,13.65,102.7,HPP,Poipet,KH
hpr,pry,,y,n,n,n,,za,afric,itc2,za,28.15,-25.98,-25.98,28.15,PRY,Pretoria Pry Wonderboom,ZA
hpt,,,y,y,n,n,ia,us,namer,itc1,us107,-93.2,42.75,42.75,-93.2,HPT,Hampton Municipal,US
hpv,lih,,y,n,n,n,hi,us,namer,itc1,us113,-159.4,21.98,21.98,-159.4,LIH,Kauai Island Lihue,US
hpy,,,y,y,n,n,tx,us,namer,itc1,us107,-94.97,29.73,29.73,-94.97,HPY,Baytown,US
hqm,,,y,y,n,n,wa,us,namer,itc1,us110,-123.9,46.97,46.971194,-123.936556,HQM,Aberdeen,US
hra,,,y,y,n,n,,pk,asia,itc3,pk163,73.2,34.33,34.33,73.2,HRA,Mansehra,PK
hrb,,,y,y,n,y,,cn,asia,itc3,cn035,126.6,46.02,45.623403,126.250328,HRB,Harbin,CN
hrc,,,y,y,n,n,,kz,euras,itc3,kz164,70.47,48.47,48.47,70.47,HRC,Zhairem,KZ
hrd,,,y,y,n,n,,no,europ,itc2,no083,16.5,68.8,68.8,16.5,HRD,Harstad Harstad,NO
hre,,,y,y,n,y,,zw,afric,itc2,zw,31,-17.92,-17.931806,31.092847,HRE,Harare,ZW
hrg,,,y,y,n,y,,eg,afric,itc2,eg044,33.87,27.2,27.178317,33.799436,HRG,Hurghada,EG
hrj,,,y,y,n,n,,np,asia,itc3,np,83.83,28,28,83.83,HRJ,Chaurjhari,NP
hrk,,,y,y,n,y,,ua,euras,itc2,ua127,36.25,50,49.924786,36.289986,HRK,Kharkov,UA
hrl,,,y,y,n,y,tx,us,namer,itc1,us107,-97.75,26.2,26.2285,-97.654389,HRL,Harlingen Valley Intl,US
hrm,,,y,y,n,n,,dz,afric,itc2,dz,3.267,32.92,32.930431,3.311542,HRM,Hassi R'mel Tilrempt,DZ
hrn,,,y,y,n,n,ql,au,austl,itc3,au131,115.9,-31.92,-31.92,115.9,HRN,Heron Island Heliport,AU
hro,,,y,y,n,y,ar,us,namer,itc1,us107,-93.1,36.22,36.261519,-93.154728,HRO,Harrison Boone County,US
hrr,,,y,y,n,n,,co,samer,itc1,co132,-75.85,3.217,3.217,-75.85,HRR,Herrera,CO
hrs,,,y,y,n,n,,za,afric,itc2,za,29.1,-28.23,-28.23,29.1,HRS,Harrismith Harrismith,ZA
