BUM	BUM	Butler Airport	Butler	MO	US	381600N	0942000W	2	A
BUN	BUN	Buenaventura Airport	Buenaventura		CO	034930N	0765945W	0	A
BUO	BUO	Burao Airport	Burao		SO	093121N	0453315E	0	A
BUP	BUP	Bhatinda Airport	Bhatinda		IN	301000N	0745800E	0	A
BUQ	BUQ	Bulawayo Airport	Bulawayo		ZW	200059S	0283707E	0	A
BUR	BUR	Bob Hope Airport	Burbank	CA	US	341200N	1182128W	4	A
BUS	BUS	Batumi Airport	Batumi		GE	413639N	0413602E	0	A
BUT	BUT	Burtonwood Airport	Burtonwood	EN	GB	532600N	0023900W	0	A
BUU	BUU	Buyo Airport	Buyo		CI	062100N	0070500W	0	A
BUV	BUV	Bella Union Airport	Bella Union		UY	302000S	0570500W	0	A
BUW	BUW	Baubau Airport	Baubau		ID	052800S	1223800E	2	A
BUX	BUX	Bunia Airport	Bunia		CD	013418N	0301246E	2	A
BUY	BUY	Bunbury Airport	Bunbury	WA	AU	331900S	1153800E	4	A
BUZ	BUZ	Bushehr Airport	Bushehr		IR	285657N	0504957E	0	A
BVA	PAR	Beauvais-Tille Airport	Paris		FR	492721N	0020645E	0	A
BVB	BVB	Boa Vista Airport	Boa Vista	RR	BR	025000N	0604000W	2A	A
BVC	BVC	Rabil Airport	Boa Vista		CV	160500N	0225000W	0	A
BVD	BVD	Beaver Inlet Sea Port	Beaver Inlet	AK	US	534400N	1661900W	5	A
BVE	BVE	Laroche Airport	Brive-La-Gaillarde		FR	451000N	0013200E	0	A
BVF	BVF	Dama Airport	Bua		FJ	170000S	1783000E	0	A
BVG	BVG	Berlevag Airport	Berlevag		NO	705200N	0290000E	0	A
BVH	BVH	Vilhena Airport	Vilhena	RO	BR	124300S	0600700W	2A	A
BVI	BVI	Birdsville Airport	Birdsville	QL	AU	255354S	1392036E	2B	A
BVK	BVK	Huacaraje Airport	Huacaraje		BO	133300S	0634500W	0	A
BVL	BVL	Baures Airport	Baures		BO	133500S	0633500W	0	A
BVM	BVM	Belmonte Airport	Belmonte	BA	BR	155000S	0385500W	1A	A
BVO	BVO	Bartlesville Airport	Bartlesville	OK	US	364545N	0960039W	2	A
BVP	BVP	Bolovip Airport	Bolovip		PG	052300S	1414200E	0	A
BVR	BVR	Esperadinha Airport	Brava		CV	145200N	0244400W	0	A
BVS	BVS	Breves Airport	Breves	PA	BR	014000S	0502800W	1A	A
BVU	BVU	Beluga Airport	Beluga	AK	US	611010N	1510210W	5	A
BVW	BVW	Batavia Downs Airport	Batavia Downs	QL	AU	123900S	1431300E	2B	A
BVX	BVX	Batesville Municipal Airport	Batesville	AR	US	354600N	0913900W	2	A
BVY	BVY	Beverly Airport	Beverly	MA	US	423300N	0705300W	1	A
BVZ	BVZ	Beverley Springs Airport	Beverley Springs	WA	AU	150000S	1240000E	4	A
BWA	BWA	Bhairawa Airport	Bhairawa		NP	273015N	0832512E	0	A
BWB	BWB	Barrow Island Airport	Barrow Island	WA	AU	204700S	1152500E	4	A
BWC	BWC	Brawley Airport	Brawley	CA	US	325900N	1153100W	4	A
BWD	BWD	Brownwood Airport	Brownwood	TX	US	314741N	0985724W	2	A
BWE	BWE	Braunschweig Airport	Braunschweig		DE	521600N	0103200E	0	A
BWF	BWF	Walney Island Airport	Barrow-In-Furness	EN	GB	540700N	0031400W	0	A
BWG	BWG	Warren County Airport	Bowling Green	KY	US	365744N	0862520W	2	A
BWH	BWH	Butterworth Airport	Butterworth		MY	052800N	1002333E	0	A
BWI	BWI	Balt./Wash. International Airport	Baltimore	MD	US	391032N	0764017W	1	A
BWJ	BWJ	Bawan Airport	Bawan		PG	062400S	1465400E	0	A
BWK	BWK	Bol Airport	Bol		HR	431700N	0164100E	0	A
BWL	BWL	Blackwell Airport	Blackwell	OK	US	364800N	0971700W	2	A
BWM	BWM	Bowman Airport	Bowman	ND	US	461100N	1032400W	3	A
BWN	BWN	Brunei International Airport	Bandar Seri Begawan		BN	045530N	1145540E	0	A
BWO	BWO	Balakovo Airport	Balakovo		RU	515200N	0474500E	2	A
BWP	BWP	Bewani Airport	Bewani		PG	030100S	1410900E	0	A
BWQ	BWQ	Brewarrina Airport	Brewarrina	NS	AU	295700S	1465200E	2	A
BWS	BWS	Blaine Airport	Blaine	WA	US	485800N	1225000W	4	A
BWT	BWT	Burnie Wynyard Airport	Burnie	TS	AU	405945S	1454342E	2A	A
BWU	BWU	Bankstown Airport	Bankstown	NS	AU	335500S	1510200E	2	A
BWW	BWW	Las Brujas Airport	Cayo Las Brujas		CU	223717N	0790850W	0	A
BWY	BWY	Bentwaters Street Airport	Woodbridge	EN	GB	520600N	0011900E	0	A
BXA	BXA	George R. Carr Airport	Bogalusa	LA	US	305600N	0895300W	2	A
BXB	BXB	Babo Airport	Babo		ID	023300S	1332500E	3	A
BXC	BXC	Boxborough Airport	Boxborough	MA	US	422900N	0713200W	1	H
BXD	BXD	Bade Airport	Bade		ID	071000S	1393000E	3	A
BXE	BXE	Bakel Airport	Bakel		SN	145030N	0122804W	0	A
BXF	BXF	Belburn Airport	Belburn	WA	AU	173244S	1281828E	4	A
BXG	BXG	Bendigo Airport	Bendigo	VI	AU	364405S	1441807E	2	A
BXH	BXH	Balhash Airport	Balhash		KZ	465300N	0750100E	2	A
BXI	BXI	Boundiali Airport	Boundiali		CI	084500N	0063000W	0	A
BXJ	BXJ	Burundai Airport	Burundai		KZ	433000N	0765700E	2	A
BXK	BXK	Buckeye Airport	Buckeye	AZ	US	332200N	1123500W	3A	A
BXL	BXL	Blue Lagoon Airport	Blue Lagoon		FJ	164500S	1790000E	0	A
BXM	BXM	Batom Airport	Batom		ID	040700S	1405100E	3	A
BXN	BXN	Imsik Airport	Bodrum		TR	370805N	0274002E	0	A
BXO	BXO	Buochs Airport	Buochs		CH	465800N	0082300E	0	A
BXR	BXR	Bam Airport	Bam		IR	290700N	0582200E	0	A
BXS	BXS	Borrego Springs Airport	Borrego Springs	CA	US	332036N	1161940W	4	A
BXT	BXT	Bontang Airport	Bontang		ID	001000N	1173000E	2	A
BXU	BXU	Butuan Airport	Butuan		PH	085705N	1252902E	0	A
BXV	BXV	Breiddalsvik Airport	Breiddalsvik		IS	644600N	0140000W	0	A
BXX	BXX	Borama Airport	Borama		SO	095800N	0430700E	0	A
BXZ	BXZ	Bunsil Airport	Bunsil		PG	054300S	1475200E	0	A
BYA	BYA	Boundary Airport	Boundary	AK	US	640435N	1410652W	5	A
BYB	BYB	Dibaa Airport	Dibaa		OM	253500N	0561500E	0	A
BYC	BYC	Yacuiba Airport	Yacuiba		BO	215700S	0633900W	0	A
BYD	BYD	Beidah Airport	Beidah		YE	140800N	0463300E	0	A
BYF	BYF	Albert Bay Airport	Meaulte		FR	495812N	0024133E	0	R
BYG	BYG	Buffalo Municipal Airport	Buffalo	WY	US	442100N	1064200W	3	A
BYH	BYH	Blytheville Air Force Base	Blytheville	AR	US	355600N	0895500W	2	M
BYI	BYI	Rupert Airport	Rupert	ID	US	423229N	1134627W	3	A
BYK	BYK	Bouake Airport	Bouake		CI	074422N	0050409W	0	A
BYL	BYL	Bella Yella Airport	Bella Yella		LR	072200N	0100000W	0	A
BYM	BYM	C.M. de Cespedes Airport	Bayamo		CU	202300N	0763900W	0	A
BYN	BYN	Bayankhongor Airport	Bayankhongor		MN	460600N	1004100E	0	A
BYO	BYO	Bonito Airport	Bonito	MS	BR	211346S	0562722W	2	A
BYQ	BYQ	Bunyu Airport	Bunyu		ID	033500N	1175000E	2	A
BYR	BYR	Laeso Airport	Laeso Island		DK	570700N	0110000E	0	A
BYS	BYS	Bicycle Lake Army Air Field	Fort Irwin	CA	US	351600N	1163400W	4	M
BYT	BYT	Bantry Airport	Bantry		IE	514100N	0092700W	0	A
BYU	BYU	Bindlacher-Berg Airport	Bayreuth		DE	495908N	0113824E	0	A
BYW	BYW	Blakely Island Airport	Blakely Island	WA	US	483000N	1230000W	4	A
BYX	BYX	Baniyala Airport	Baniyala	NT	AU	131200S	1361400E	3A	A
BZA	BZA	San Pedro Airport	Bonanza		NI	135700N	0843600W	0	A
BZB	BZB	Bazaruto Island Airport	Bazaruto Island		MZ	213205S	0352930E	0	A
BZC	BZC	Buzios Airport	Buzios	RJ	BR	224610S	0415752W	1	A
BZD	BZD	Balranald Airport	Balranald	NS	AU	343700S	1433700E	2	A
BZE	BZE	Philip S.W. Goldson International Airport	Belize City		BZ	173210N	0881836W	0	A
BZF	RDD	Benton Field Airport	Redding	CA	US	403430N	1222429W	4	A
BZG	BZG	Bydgoszcz Airport	Bydgoszcz		PL	530548N	0175843E	0	A
BZH	BZH	Bumi Hills Airport	Bumi Hills		ZW	164900S	0282100E	0	A
BZI	BZI	Balikesir Airport	Balikesir		TR	393702N	0275540E	0	A
BZK	BZK	Briansk Airport	Briansk		RU	531600N	0342000E	2	A
BZL	BZL	Barisal Airport	Barisal		BD	224800N	0901800E	0	A
BZM	BZM	Woensdrecht Airport	Bergen Op Zoom		NL	512800N	0041800E	0	A
BZN	BZN	Gallatin Field	Bozeman	MT	US	454649N	1110934W	3	A
BZO	BZO	Bolzano Airport	Bolzano/Bozen		IT	463100N	0112200E	0	A
BZP	BZP	Bizant Airport	Bizant	QL	AU	151300S	1443800E	2B	A
BZR	BZR	Beziers Vias Airport	Beziers		FR	431927N	0032116E	0	A
BZS	WAS	Buzzards Point S Airport	Washington	DC	US	385148N	0770048W	1	A
BZT	BZT	Hinkles Ferry	Brazoria	TX	US	290300N	0953400W	2	A
BZU	BZU	Buta Airport	Buta		CD	024800N	0244400E	2	A
BZV	BZV	Maya Maya Airport	Brazzaville		CG	041507S	0151517E	0	A
BZY	BZY	Beltsy Airport	Beltsy		MD	474500N	0275600E	0	A
BZZ	BZZ	RAF Station	Brize Norton	EN	GB	510000N	0010000W	0	M
CAA	CAA	Catacamas Airport	Catacamas		HN	144950N	0855340W	0	A
CAB	CAB	Cabinda Airport	Cabinda		AO	053500S	0121200E	0	A
CAC	CAC	Cascavel Airport	Cascavel	PR	BR	245700S	0532800W	1	A
CAD	CAD	Cadillac Airport	Cadillac	MI	US	441633N	0852520W	1	A
CAE	CAE	Columbia Metropolitan Airport	Columbia	SC	US	335611N	0810657W	1	A
CAF	CAF	Carauari Airport	Carauari	AM	BR	045400S	0665500W	2A	A
CAG	CAG	Elmas Airport	Cagliari		IT	391450N	0090340E	0	A
CAH	CAH	Ca Mau Airport	Ca Mau		VN	091032N	1051046E	0	A
CAI	CAI	Cairo International Airport	Cairo		EG	300815N	0312425E	0	A
CAJ	CAJ	Canaima Airport	Canaima		VE	061500N	0625000W	0	A
CAK	CAK	Akron/Canton Regional Airport	Akron/Canton	OH	US	405450N	0812630W	1	A
CAL	CAL	Machrihanish Airport	Campbeltown	SC	GB	552611N	0054112W	0	A
CAM	CAM	Camiri Airport	Camiri		BO	200040S	0633340W	0	A
CAN	CAN	Baiyun Airport	Guangzhou		CN	231100N	1131558E	0	A
CAO	CAO	Clayton Airport	Clayton	NM	US	362700N	1031100W	3	A
CAP	CAP	Cap Haitien Airport	Cap Haitien		HT	194358N	0721142W	0	A
CAQ	CAQ	Caucasia Airport	Caucasia		CO	073600N	0751500W	0	A
CAR	CAR	Caribou Municipal Airport	Caribou	ME	US	465200N	0680100W	1	A
CAS	CAS	Anfa Airport	Casablanca		MA	333335N	0073947W	0	A
CAT	CAT	Cat Island Airport	Cat Island		BS	241854N	0752713W	0	A
CAU	CAU	Caruaru Airport	Caruaru	PE	BR	081500S	0355500W	1A	A
CAV	CAV	Cazombo Airport	Cazombo		AO	115400S	0225200E	0	A
CAW	CAW	Bartolomeu Lisandro Airport	Campos	RJ	BR	214500S	0411800W	1	A
CAX	CAX	Carlisle Airport	Carlisle	EN	GB	545612N	0024834W	0	A
CAY	CAY	Rochambeau Airport	Cayenne		GF	044900N	0522200W	0	A
CAZ	CAZ	Cobar Airport	Cobar	NS	AU	313206S	1454736E	2	A
CBA	CBA	Corner Bay Airport	Corner Bay	AK	US	574300N	1351200W	5	A
CBB	CBB	J Wilsterman Airport	Cochabamba		BO	172542S	0661018W	0	A
CBC	CBC	Cherrabun Airport	Cherrabun	WA	AU	185500S	1253300E	4	A
CBD	CBD	Car Nicobar Airport	Car Nicobar		IN	090900N	0924900E	0	A
CBE	CBE	Wiley Ford Airport	Cumberland	MD	US	393652N	0784558W	1	A
CBF	CBF	Council Bluffs Municipal Airport	Council Bluffs	IA	US	411600N	0955200W	2	A
CBG	CBG	Cambridge Airport	Cambridge	EN	GB	521200N	0001100E	0	A
CBH	CBH	Leger Airport	Bechar		DZ	313852N	0021535W	0	A
CBI	CBI	Cape Barren Island Airport	Cape Barren Island	TS	AU	402000S	1481000E	2A	A
CBJ	CBJ	Cabo Rojo Airport	Cabo Rojo		DO	175600N	0713900W	0	A
CBK	CBK	Colby Municipal Airport	Colby	KS	US	392400N	1010300W	2	A
CBL	CBL	Ciudad Bolivar Airport	Ciudad Bolivar		VE	080741N	0633215W	0	A
CBM	UBS	Columbus Air Force Base	Columbus	MS	US	333000N	0882500W	2	M
CBN	CBN	Penggung Airport	Cirebon		ID	064500S	1083200E	1	A
CBO	CBO	Awang Airport	Cotabato		PH	071200N	1241000E	0	A
CBP	CBP	Coimbra Airport	Coimbra		PT	401200N	0082500W	1	A
CBQ	CBQ	Calabar Airport	Calabar		NG	045749N	0082034E	0	A
CBR	CBR	Canberra Airport	Canberra	AC	AU	351832S	1491142E	2	A
CBS	CBS	Oro Negro Airport	Cabimas		VE	102300N	0712500W	0	A
CBT	CBT	Catumbela Airport	Catumbela		AO	122900S	0132900E	0	A
CBU	CBU	Cottbus Airport	Cottbus		DE	514613N	0141757E	0	A
CBV	CBV	Coban Airport	Coban		GT	152818N	0902433W	0	A
CBW	CBW	Campo Mourao Airport	Campo Mourao	PR	BR	240007S	0522123W	1	A
CBX	CBX	Condobolin Airport	Condobolin	NS	AU	335200S	1481500E	2	A
CBY	CBY	Canobie Airport	Canobie	QL	AU	192843S	1405534E	2B	A
CBZ	CBZ	Cabin Creek Airport	Cabin Creek	AK	US	552300N	1322500W	5	A
CCA	CCA	Chaffee Air Force Base	Fort Chaffee	AR	US	351900N	0941800W	2	M
CCB	CCB	Cable Airport	Upland	CA	US	340650N	1174120W	4	A
CCC	CCC	Cayo Coco Airport	Cayo Coco		CU	223045N	0783030W	0	A
CCD	LAX	Century City Airport	Los Angeles	CA	US	340400N	1181600W	4	A
CCE	SFG	Grand Case Airport	Saint Martin		GP	180300N	0630700W	0	A
CCF	CCF	Salvaza Airport	Carcassonne		FR	431300N	0021900E	0	A
CCG	CCG	Crane County Airport	Crane	TX	US	312400N	1022100W	2	A
CCH	CCH	Chile Chico Airport	Chile Chico		CL	463300S	0714200W	1	A
CCI	CCI	Concordia Airport	Concordia	SC	BR	271053S	0520302W	1	A
CCJ	CCJ	Calicut Airport	Kozhikode		IN	110800N	0755700E	0	A
CCK	CCK	Cocos Islands Airport	Cocos Islands		CC	121000S	0965500E	0	A
CCL	CCL	Chinchilla Airport	Chinchilla	QL	AU	264500S	1503800E	2B	A
CCM	CCM	Criciuma Airport	Criciuma	SC	BR	284200S	0492200W	1	A
CCN	CCN	Chakcharan Airport	Chakcharan		AF	343200N	0651600E	0	A
CCO	CCO	Carimagua Airport	Carimagua		CO	043400N	0712000W	0	A
CCP	CCP	Carriel Sur Airport	Concepcion		CL	364606S	0730336W	1	A
CCQ	CCQ	Cachoeira Airport	Cachoeira	BA	BR	123600S	0385800W	1A	A
CCR	CCR	Buchanan Field	Concord	CA	US	375920N	1220320W	4	A
CCS	CCS	Simon Bolivar Airport	Caracas		VE	103623N	0665921W	0	A
CCT	CCT	Colonia Catriel Airport	Colonia Catriel	RN	AR	393000S	0685500W	1	A
CCU	CCU	Netaji Subhas Chandra Airport	Kolkata		IN	223909N	0882657E	0	A
CCV	CCV	Craig Cove Airport	Craig Cove		VU	161200S	1673000E	0	A
CCW	CCW	Cowell Airport	Cowell	SA	AU	333800S	1365000E	3	A
CCX	CCX	Caceres Airport	Caceres	MT	BR	160400S	0574200W	2	A
CCY	CCY	Charles City Municipal Airport	Charles City	IA	US	430400N	0924100W	2	A
CCZ	CCZ	Chub Cay Airport	Chub Cay		BS	252503N	0775253W	0	A
CDA	CDA	Cooinda Airport	Cooinda	NT	AU	125419S	1323121E	3A	A
CDB	CDB	Cold Bay Airport	Cold Bay	AK	US	551159N	1624311W	5	A
CDC	CDC	Cedar City Airport	Cedar City	UT	US	374209N	1130546W	3	A
CDD	CDD	Cauquira Airport	Cauquira		HN	151920N	0833610W	0	A
CDE	CDE	Caledonia Airport	Caledonia		PA	082000N	0773300W	0	A
CDF	CDF	Fiames Airport	Cortina d'Ampezzo		IT	463200N	0120800E	0	A
CDG	PAR	Charles De Gaulle Airport	Paris		FR	490035N	0023255E	0	A
CDH	CDH	Harrell Field	Camden	AR	US	333500N	0925000W	2	A
CDI	CDI	Cachoeiro de Itapemirim Airport	Cachoeiro de Itapemirim	ES	BR	205010S	0411113W	1	A
CDJ	CDJ	Conceicao Do Araguaia Airport	Conceicao Do Araguaia	PA	BR	081400S	0491700W	1A	A
CDK	CDK	Lewis Airport	Cedar Key	FL	US	290800N	0830200W	1	A
CDL	CDL	Candle Airport	Candle	AK	US	655429N	1615618W	5	A
CDN	CDN	Woodward Field	Camden	SC	US	341600N	0803600W	1	A
CDO	CDO	Cradock Airport	Cradock		ZA	320800S	0253600E	0	A
CDP	CDP	Cuddapah Airport	Cuddapah		IN	143100N	0784700E	0	A
CDQ	CDQ	Croydon Airport	Croydon	QL	AU	181800S	1421500E	2B	A
CDR	CDR	Chadron Airport	Chadron	NE	US	425006N	1030552W	3	A
CDS	CDS	Childress Airport	Childress	TX	US	372500N	1001300W	2	A
CDU	CDU	Camden Airport	Camden	NS	AU	152700S	1242500E	2	A
CDV	CDV	Mudhole Smith Airport	Cordova	AK	US	602935N	1452812W	5	A
CDW	CDW	Caldwell Wright Airport	Caldwell	NJ	US	405000N	0741600W	1	A
CDY	CDY	Cagayan De Sulu Airport	Cagayan De Sulu		PH	070000N	1182800E	0	A
CDZ	CDZ	Cadiz Airport	Cadiz	SP	ES	363200N	0061800W	1	A
CEA	ICT	Cessna Aircraft Field	Wichita	KS	US	374200N	0972000W	2	A
CEB	CEB	Mactan International Airport	Cebu		PH	101954N	1235424E	0	A
CEC	CEC	Mc Namara Field	Crescent City	CA	US	414648N	1241409W	4	A
CED	CED	Ceduna Airport	Ceduna	SA	AU	320754S	1334221E	3	A
CEE	CEE	Cherepovets Airport	Cherepovets		RU	591700N	0380400E	2	A
CEF	SFY	Westover Metro Airport	Springfield	MA	US	420900N	0723700W	1	A
CEG	CEG	Chester Airport	Chester	EN	GB	531000N	0025500W	0	A
CEH	CEH	Chelinda Airport	Chelinda		MW	103300S	0334800E	0	A
CEI	CEI	Chiang Rai Airport	Chiang Rai		TH	195311N	0994950E	0	A
CEJ	CEJ	Chernigov Airport	Chernigov		UA	513000N	0311800E	0	A
CEK	CEK	Chelyabinsk Airport	Chelyabinsk		RU	551800N	0613000E	4	A
CEL	CEL	Cape Eleuthera Airport	Cape Eleuthera		BS	251702N	0761951W	0	A
CEM	CEM	Central Airport	Central	AK	US	653429N	1444655W	5	A
CEN	CEN	Ciudad Obregon Airport	Ciudad Obregon		MX	272331N	1095021W	2A	A
CEO	CEO	Waco Kungo Airport	Waco Kungo		AO	100000S	0204700E	0	A
CEP	CEP	Concepcion Airport	Concepcion		BO	161400S	0620500W	0	A
CEQ	CEQ	Mandelieu Airport	Cannes		FR	433220N	0070240E	0	A
CER	CER	Maupertus Airport	Cherbourg		FR	493904N	0012755W	0	A
CES	CES	Cessnock Airport	Cessnock	NS	AU	325000S	1512100E	2	A
CET	CET	Le Pontreau Airport	Cholet		FR	470400N	0005200W	0	A
CEU	CEU	Oconee County Airport	Clemson	SC	US	344100N	0825000W	1	A
CEV	CEV	Mettle Field	Connersville	IN	US	393900N	0850800W	1	A
CEW	CEW	Bob Sikes Airport	Crestview	FL	US	304600N	0863400W	1	A
CEX	CEX	Chena Hot Springs Airport	Chena Hot Springs	AK	US	650300N	1461000W	5	A
CEY	CEY	Calloway County Airport	Murray	KY	US	363700N	0881900W	2	A
CEZ	CEZ	Montezuma County Airport	Cortez	CO	US	371810N	1083738W	3	A
CFA	CFA	Coffee Point Airport	Coffee Point	AK	US	581300N	1573000W	5	A
CFB	CFB	Cabo Frio Airport	Cabo Frio	RJ	BR	225530S	0420443W	1	A
CFC	CFC	Cacador Airport	Cacador	SC	BR	264726S	0505629W	1	A
CFD	CFD	Coulter Field	Bryan	TX	US	304000N	0962200W	2	A
CFE	CFE	Aulnat Airport	Clermont-Ferrand		FR	454709N	0031003E	0	A
CFF	CFF	Cafunfo Airport	Cafunfo		AO	084600S	0180000E	0	A
CFG	CFG	Cienfuegos Airport	Cienfuegos		CU	220900N	0802451W	0	A
CFH	CFH	Clifton Hills Airport	Clifton Hills	SA	AU	270000S	1390000E	3	A
CFI	CFI	Camfield Airport	Camfield	NT	AU	170200S	1311700E	3A	A
CFK	CFK	Abou Bakr Belkaid Airport	Chlef		DZ	361244N	0011954E	0	A
CFN	CFN	Donegal Airport	Donegal		IE	550230N	0082025W	0	A
CFO	CFO	Confreza Airport	Confreza	MT	BR	103800S	0513400W	2	A
CFP	CFP	Carpentaria Downs Airport	Carpentaria Downs	QL	AU	184700S	1442100E	2B	A
CFQ	CFQ	Creston Airport	Creston	BC	CA	490213N	1162954W	6	A
CFR	CFR	Carpiquet Airport	Caen		FR	491024N	0002653W	0	A
CFS	CFS	Coffs Harbour Airport	Coffs Harbour	NS	AU	301918S	1530715E	2	A
CFT	CFT	Morenci Airport	Clifton	AZ	US	330300N	1091800W	3A	A
CFU	CFU	I. Kapodistrias Airport	Kerkyra		GR	393605N	0195437E	0	A
CFV	CFV	Coffeyville Municipal Airport	Coffeyville	KS	US	370200N	0953700W	2	A
CGA	CGA	Craig Sea Plane Base	Craig	AK	US	552845N	1330846W	5	S
CGB	CGB	M. Rondon Airport	Cuiaba	MT	BR	153900S	0560700W	2	A
CGC	CGC	Cape Gloucester Airport	Cape Gloucester		PG	052733S	1483057E	0	A
CGD	CGD	Changde Airport	Changde		CN	290400N	1113500E	0	A
CGE	CGE	Cambridge Airport	Cambridge	MD	US	383400N	0760500W	1	A
CGF	CLE	Cuyahoga County Airport	Cleveland	OH	US	413309N	0812902W	1	A
CGG	CGG	Casiguran Airport	Casiguran		PH	160500N	1220100E	0	A
CGH	SAO	Congonhas Airport	Sao Paulo	SP	BR	233730S	0463936W	1	A
CGI	CGI	Cape Girardeau Airport	Cape Girardeau	MO	US	371325N	0893418W	2	A
CGJ	CGJ	Chingola Airport	Chingola		ZM	123100S	0275300E	0	A
CGK	JKT	Soekarno-Hatta International Airport	Jakarta		ID	060700S	1063900E	1	A
CGM	CGM	Mambajao Airport	Camiguin		PH	185400N	1215500E	0	A
CGN	CGN	Koeln/Bonn Airport	Cologne		DE	505157N	0070831E	0	A
CGO	CGO	Zhengzhou Airport	Zhengzhou		CN	344800N	1133900E	0	A
CGP	CGP	Patenga Airport	Chittagong		BD	221527N	0914932E	0	A
CGQ	CGQ	Changchun Airport	Changchun		CN	435300N	1251900E	0	A
CGR	CGR	Campo Grande Internacional Airport	Campo Grande	MS	BR	202748S	0544021W	2	A
CGS	CGS	College Park Airport	College Park	MD	US	334000N	0842700W	1	A
CGT	CGT	Chinguitti Airport	Chinguitti		MR	202700N	0122200W	0	A
CGU	CGU	Ciudad Guayana Airport	Ciudad Guayana		VE	081818N	0624404W	0	A
CGV	CGV	Caiguna Airport	Caiguna	WA	AU	321600S	1252800E	4	A
CGX	CHI	Merrill C Meigs Field	Chicago	IL	US	415132N	0873630W	2	A
CGY	CGY	Lumbia Airport	Cagayan De Oro		PH	082458N	1243638E	0	A
CGZ	CGZ	Casa Grande Municipal Airport	Casa Grande	AZ	US	325300N	1114500W	3A	A
CHA	CHA	Lovell Field	Chattanooga	TN	US	350211N	0851213W	1	A
CHB	CHB	Chilas Airport	Chilas		PK	352500N	0740500E	0	A
CHC	CHC	Christchurch International Airport	Christchurch		NZ	432918S	1723200E	1	A
CHE	CHE	Reenroe Airport	Caherciveen		IE	515600N	0101400W	0	A
CHF	CHF	Jinhae Airport	Jinhae		KR	350815N	1284152E	0	A
CHG	CHG	Chaoyang Airport	Chaoyang		CN	420000N	1210000E	0	A
CHH	CHH	Chachapoyas Airport	Chachapoyas		PE	061300S	0775100W	0	A
CHI	CHI	Chicago FSS	Chicago	IL	US	415226N	0874520W	2	C
CHJ	CHJ	Chipinge Airport	Chipinge		ZW	201200S	0323900E	0	A
CHK	CHK	Chickasha Municipal Airport	Chickasha	OK	US	350300N	0975800W	2	A
CHL	CHL	Challis Airport	Challis	ID	US	443000N	1141500W	3	A
CHM	CHM	Chimbote Airport	Chimbote		PE	090902S	0783152W	0	A
CHN	CHN	Jeonju Airport	Jeonju		KR	370101N	1275600E	0	A
CHO	CHO	Albemarle Airport	Charlottesville	VA	US	380829N	0782711W	1	A
CHP	CHP	Circle Hot Springs Airport	Circle Hot Springs	AK	US	652800N	1443500W	5	A
CHQ	CHQ	Souda Airport	Chania		GR	353157N	0240854E	0	A
CHR	CHR	Chateauroux Airport	Chateauroux		FR	464900N	0014200E	0	A
CHS	CHS	Charleston International Airport	Charleston	SC	US	325357N	0800220W	1	A
CHT	CHT	Karewa Airport	Chatham Island		NZ	434800S	1762100W	2	A
CHU	CHU	Chuathbaluk Airport	Chuathbaluk	AK	US	615000N	1590000W	5	A
CHV	CHV	Chaves Airport	Chaves		PT	414400N	0072800W	1	A
CHW	CHW	Jiuquan Airport	Jiuquan		CN	395100N	0982500E	0	A
CHX	CHX	Changuinola Airport	Changuinola		PA	092700N	0822700W	0	A
CHY	CHY	Choiseul Bay Airport	Choiseul Bay		SB	070000S	1564000E	0	A
CHZ	CHZ	State Airport	Chiloquin	OR	US	423500N	1215200W	4	A
CIA	ROM	Ciampino Airport	Rome		IT	414758N	0123536E	0	A
CIB	AVX	Ap In The Sky Airport	Catalina Island	CA	US	332422N	1182450W	4	A
CIC	CIC	Chico Airport	Chico	CA	US	394745N	1215124W	4	A
CID	CID	Cedar Rapids Airport	Cedar Rapids	IA	US	415304N	0914222W	2	A
CIE	CIE	Collie Airport	Collie	WA	AU	332200S	1160800E	4	A
CIF	CIF	Chifeng Airport	Chifeng		CN	421700N	1185600E	0	A
CIG	CIG	Craig-Moffat Airport	Craig	CO	US	402944N	1073130W	3	A
CIH	CIH	Changzhi Airport	Changzhi		CN	361100N	1130800E	0	A
CIJ	CIJ	E. Beltram Airport	Cobija		BO	110135S	0684510W	0	A
CIK	CIK	Chalkyitsik Airport	Chalkyitsik	AK	US	663853N	1434345W	5	A
CIL	CIL	Melsing Creek Airport	Council	AK	US	645430N	1634400W	5	A
CIM	CIM	Cimitarra Airport	Cimitarra		CO	062900N	0740700W	0	A
CIN	CIN	Carroll Airport	Carroll	IA	US	420400N	0945200W	2	A
CIO	CIO	MCAL Lopez Airport	Concepcion		PY	232604S	0572506W	0	A
CIP	CIP	Chipata Airport	Chipata		ZM	133325S	0323514E	0	A
CIQ	CIQ	Chiquimula Airport	Chiquimula		GT	145100N	0893700W	0	A
CIR	CIR	Cairo Airport	Cairo	IL	US	370000N	0891100W	2	A
CIS	CIS	Canton Island Airport	Canton Island		KI	025000S	1714000W	3	A
CIT	CIT	Shimkent Airport	Shimkent		KZ	421800N	0693600E	2	A
CIU	SSM	Chippewa County Airport	Sault Ste. Marie	MI	US	463000N	0842100W	1	A
CIV	CIV	Chomley Airport	Chomley	AK	US	551300N	1321300W	5	A
CIW	CIW	Canouan Island Airport	Canouan Island		VC	124200N	0611900W	0	A
